ID,VISIT,microb_large_emb_coord_1,microb_large_emb_coord_2,microb_large_emb_coord_3,microb_large_emb_coord_4,microb_large_emb_coord_5,microb_large_emb_coord_6,microb_large_emb_coord_7,microb_large_emb_coord_8,microb_large_emb_coord_9,microb_large_emb_coord_10,microb_large_emb_coord_11,microb_large_emb_coord_12,microb_large_emb_coord_13,microb_large_emb_coord_14,microb_large_emb_coord_15,microb_large_emb_coord_16,microb_large_emb_coord_17,microb_large_emb_coord_18,microb_large_emb_coord_19,microb_large_emb_coord_20
51,1,0.03486195577542825,0.06298269666943686,-0.03914753767784477,-0.01942458307104228,0.027131002876091822,-0.02196362655751466,0.0059115410917045036,0.009755627164107378,-0.0013894214513280965,0.014190731763350888,0.03358636311405592,0.01700075780257066,0.020541127560797207,0.01638432949772505,-0.032498970344088635,-0.0208529489844232,0.015448770892328857,0.0155435081142416,0.01136618373012018,0.01954791629018205
51,3,0.0432571490439832,0.07039841124467645,-0.021632384598690456,-0.02017696333281655,0.023538470669446053,-0.0392943156148283,0.012753619045329945,0.05953260460393437,-0.051461741917747925,0.032755261235485694,0.10797951044415532,0.03374435675762722,0.04293771527553213,-0.025508299505880724,-0.011295974910109722,-0.08438557505941809,0.010206769317571305,0.012380972347057321,0.037815042739175804,0.02657009840066319
53,1,0.030397321813521182,-0.06527565030395277,0.10087473197404748,-0.05031869705260411,0.07436063315330187,0.013029444042253709,-0.1202249056518817,0.010419124869099896,-0.01526486430997512,0.010070894731441515,-0.08748772123435347,0.02592502817426062,0.09008089985509697,0.04960969289436601,-0.01742698499017131,-0.009117374021804694,-0.11461725525638392,-0.13624909159149343,0.0022063057559546305,0.04449855534720699
54,1,0.006405408761313409,0.02970772340991312,-0.050851763882025995,0.029198738511943115,0.012988294617362275,0.056758105756023504,-0.02373070463910441,-0.10075667773501687,-0.02267846180970794,-0.039768223049044316,-0.006195047702446852,0.023669344479213542,0.04353835456240245,-0.03392223074036029,-0.053899585736630756,-0.02091456847398431,0.006894065915545619,0.015164921676920073,0.05239941820066805,-0.0315524101734037
54,3,0.009937835085806255,0.002502227111094879,-0.06662630072892296,0.03284292592039222,-0.027626091291852763,0.005725222428553637,-0.047954549771462816,-0.025672372236567886,0.03628906482977212,0.009375580286423846,-0.029245604141305576,0.04095314400931054,-0.05621908456979688,0.057920878583352306,-0.0032383549739112513,-0.07062488561489283,0.07852246173855215,-0.05968780152896118,0.04837567033773161,0.05472089641594145
55,1,0.0069111076845640084,0.037956711984999975,-0.05419709739838099,0.004452914136042296,0.01112197095107274,0.049076969531363694,-0.019673908912307116,-0.07583129984547055,0.03687545925978083,-0.014634498481710738,0.01302724275046569,0.011835697422798745,0.005180224119828518,0.08940506393438469,-0.1158567442547772,-0.0355270870734622,0.061404464529881575,0.006470905299062055,0.0435334511657498,0.021264916925490818
55,3,-0.020484781618615555,0.030085853124734167,-0.058837187066824316,0.013273289732690211,0.006070211096499401,0.07624078225136834,-0.024227092526028816,-0.08746646774677269,0.032226387181866274,-0.013398033733042863,0.01795709820028694,0.011619693006481854,-0.014388404333548287,0.1710633099575069,-0.1539029918898727,-0.09340884554457834,0.09640283173863338,-0.00534310463321703,0.08407621150917133,0.03455203292907865
56,1,-0.030038034351967748,0.0029397454418925656,-0.02485479935886761,0.045132372929089275,0.009744139978560466,0.09121388652981509,0.018559482041770048,-0.08673425058031836,-0.020801101379250148,-0.011701396055496497,0.012387449265357751,-0.03400503818252524,0.056119323808409734,-0.008558158176770516,0.02608968371313907,-0.06903981652609502,-0.14742815989931643,0.10019551541333621,-0.10766589738370141,-0.0652635666537477
56,3,-0.033440707346510244,0.01620704375813688,-0.03745008197113478,0.038302750718968964,0.011768656394362677,0.10685991166593259,0.006197543426864691,-0.11451376033727131,-0.037136921846483484,-0.014147049179109899,0.03437139187612911,-0.03754143988821277,0.0661904923206611,0.044199900081450534,-0.027062510663173188,-0.057558831419876964,-0.14670082003669366,0.0959639710111345,-0.06806311892545593,-0.09792176209622823
57,1,0.0036306968218090554,-0.13484614173867576,-0.06358086641727785,-0.009319780480531002,-0.09590776285716228,-0.17465926680259813,0.03178455204090534,-0.13605009580582123,-0.047592606014533724,0.13733947809969016,0.03180472126217962,0.03477274296195403,0.05784005265179383,0.05383067038924825,0.043751534057093186,0.026456938973606105,0.06036739609306307,-0.06270609088499468,-0.08721124922214368,-0.1074291681573272
60,1,0.025143644420078333,0.03399601168205947,-0.06230173730830315,0.07702314823112014,-0.042304610741954574,0.006852391779787728,-0.0984315728975103,0.0315405517298199,0.03884374963485617,-0.016137004433579655,-0.0762858565036254,0.011656697716462112,-0.04770826063976718,0.015409888537514627,0.08770212696343704,-0.007850024251192082,0.02050670381129215,-0.016953712806104,-0.032833369600033184,-0.05301414128222851
60,3,0.029764719526915628,0.04177998391392044,-0.0651443410502354,0.08163146069107713,-0.03923873963937138,-0.00564551777755023,-0.10419089228108018,0.0792086135171226,-0.0382554745573568,-0.02510318065745615,-0.07840190183389206,0.047549783650292846,-0.08020526806936555,0.04210163236455502,0.13254240173313925,0.05717680835273751,0.014013098630859082,-0.018673960117904627,-0.06582481711664714,-0.05758179734806712
61,1,0.0415241412256521,0.06003467218156076,-0.016569301664539928,-0.004777416813626163,-0.042996023870202106,-0.011078508363870233,-0.055964108663413954,0.026698568726898658,0.21644544720048328,0.054498375788539444,0.060517985850858616,-0.008873874493521524,0.0676229127665468,-0.0790569918835714,0.023803390848317365,0.06216249584201975,-0.03833479521905249,0.02504077894469635,-0.03529266569596697,-0.024725985858290802
61,3,0.03722603225305879,0.04492763042155547,-0.03466774123708433,0.0308040697811224,-0.05265261380574962,-0.01440736432214896,-0.0999687569692019,0.04445608238221559,0.26851120447305843,0.049968531290715684,0.010719346092211987,-0.06402849949460154,0.04340493162956095,-0.10937415270070341,0.10564497356149204,-0.04678849958113441,-0.06520459724370305,0.005306929248390553,-0.05978359468808721,-0.05983811763854358
62,1,0.030327854750652767,0.0434356528860037,-0.01699113110422564,0.04264060360996413,-0.024857709582416655,0.0147424915164929,-0.021681584500703167,-0.026909226199469484,-0.007424831400618065,-0.03454991392658596,-0.01002275152735865,-0.09147086897859258,0.07476302226510202,-0.07193474268538701,-0.10009521820198804,0.03086821666304192,0.033031354100009166,-0.05182664630594002,-0.07285176654414212,-0.05322652629850512
62,3,0.03932920475078348,0.06533675838685941,-0.018499364664330456,-0.04871304944281109,0.012070386906055997,-0.016153495898351466,0.010436197644648322,-0.011568541891803619,0.10137522221186365,0.01814809605539156,0.016514728713269356,-0.024236515692811367,0.03348881544440298,0.02440937034779533,-0.07452174869138965,0.10462089820942484,0.018380495364151758,0.02863990827069829,-0.07978370080178125,0.02704906443557688
63,1,0.05103746763239681,0.04992527651205916,0.08217267089814538,-0.07435883224965167,-0.07823059971996542,0.01576465792552039,-0.009972759527624232,0.007336041983328222,-0.029495376274051324,0.02661185905111779,0.049254743833373006,0.013905847194098897,0.020131340839159902,-0.03280147303553552,-0.03351105663235937,-0.04126877457741412,-0.0017777722925348286,-0.04760304053854599,-0.053464438359150254,0.040977711606874585
63,3,0.04452301968585257,-0.007571033482140252,0.10815567237598703,0.14227370756655291,0.03143893762584657,-0.0010520548401655482,0.15473577227313484,0.013635835875707658,0.0437680748294047,-0.0030847233951222077,0.008466940726941862,0.043682204234024885,-0.008058425405099226,0.05954311840555215,0.018539599777731328,0.014218101946605026,-0.010506808627719985,-0.06337806461611874,0.06870877185955163,-0.05572197481574115
64,1,-0.0977083608943764,-0.03859187781257505,-0.025849821991449543,-0.035593003635296806,-0.02719317614336439,0.08998577310555762,0.07760380642168707,0.1551527922591264,-0.006227272917380904,0.14393357105435647,-0.12631672164806756,0.02591633774448168,0.04065617210329765,-0.07822767685884127,-0.069443752032858,0.03500355160961016,0.12274991289216329,0.0203297276123586,0.0023505675664443684,-0.07170708330955687
64,3,-0.00811164707382639,0.0278659001462829,-0.0411062461352997,0.018069308232802776,0.020541817482462553,0.07529079431011343,-0.010170978879857184,-0.1229254702453017,-0.0461949477677495,-0.04004192035988033,0.03064366968288752,0.0026329048250769973,0.07036340299151597,-0.06056655573617753,-0.03428299568886094,0.011198831205368628,-0.0732652542875678,0.021327665941778276,0.04475402415265812,-0.06744669074535488
65,1,-0.13093758181002596,0.0031788257759244208,0.0018333256042172988,-0.01960795637138566,-0.011503996179386808,0.07854190731570448,0.0501983005230279,0.09826561702899925,-0.016545414086458963,0.15273206420402824,-0.08731564751274483,-0.028152437645719744,0.08393567354987115,-0.01594140573590212,0.04939493770218753,0.0531648856788526,0.15254072158465745,0.006224915526079382,0.031050686124258518,0.043269120162376815
65,3,-0.14814079956154225,0.020418580195457742,0.018623673134020833,-0.012376036696087868,-0.008303291390151376,0.04058254853435687,0.03340884814245875,0.0722408809249297,-0.011181215670065152,0.11943999467274932,-0.06778288407591221,-0.028011766605115954,0.07229415013347357,-0.008094649659894818,0.051392636093704105,0.041685209367075454,0.138608279871558,0.00385140929445515,0.03271592687977355,0.05250972434608167
66,1,0.04091547181114489,0.0882674439732955,-0.07486506623124513,-0.12766820699199802,0.15882771375365495,-0.09020479228596504,0.12024401895291029,-0.05068854952725011,0.014893199042799777,-0.0014981517691846356,-0.17688970881230584,-0.0629179532664903,-0.04344485657241018,-0.008996950825751223,0.058003077801575015,0.012436932362492287,-0.022317651551008857,0.007764153335201711,0.02860443734040839,-0.06251781672448055
66,3,0.03828247150371908,0.06538750393260526,-0.04744729738153356,0.013109447804303944,0.0160762700128729,-0.03538945734304622,-0.01903333633670459,0.07626795955055655,-0.08504808515632553,0.008791553998400295,0.03818405674369992,0.06310809552637105,-0.007011531412495031,0.021260077587173177,0.05224232193646273,-0.048853805815392476,-0.0015788340616793785,0.019793616413791525,0.03190933091375975,0.017417505600762277
67,1,-0.12166307918515783,0.025475560703814928,0.008038596664108734,0.006270245593785537,0.002854620446942456,0.039135820250754336,0.007576160405406386,-0.03284604974931599,-0.016602819535397842,0.02527673187825273,0.039222656342348554,-0.047920460547329874,0.026554959736203913,0.03549325989645282,0.057829299911547845,-0.015219352980292514,-0.12221554498083115,0.02641573706301222,-0.054191027232715745,-0.050900073734639215
73,1,0.047499386777402015,0.05841400966807942,0.02408971451648562,-0.01929604183076606,-0.0014906987327679754,-0.023502287727493888,0.008226759006482846,0.05548801737133768,0.021674240561694296,0.05828863050609578,0.14222270915294008,0.049942061561052395,0.07336268603658314,-0.042929906128151424,-0.04201646497632121,0.015665652128736607,-0.02314859652701568,-0.027590906399855925,0.013748600494116166,0.01838570417746326
73,3,0.045761427973577566,0.06796584899500858,-0.0020184528823959744,-0.024167161515751392,-0.011716196899360107,-0.025192089032254873,-0.014180701509175327,0.05380882942111955,0.07377350724133812,0.05828411687304178,0.13684742335436087,0.029228354216915872,0.07959601663912087,-0.05777804208848281,-0.02894321310150126,0.010173354556400229,-0.018673475636068682,0.005340031141089562,-0.01782866249237495,0.024033673849459626
74,1,0.03464980459880122,-0.056264861612643574,0.10055151369105825,0.05049139914944397,0.06469708341217094,-0.004275602037019051,-0.009379185637639714,-0.004529747404855725,0.0040929525232762986,0.03463987515075358,-0.02213981740308152,-0.040059882940573735,-0.04791084928081836,0.008457713026226093,-0.01628901181858389,-0.017653444183685037,0.03701285164432909,0.14075558954476994,0.0071692226871797335,0.03738661292354561
74,3,0.029031632434368612,-0.07954236093347873,0.0994426496902885,-0.019966226501509955,0.10829292311443035,0.0025566147953807986,-0.12462628489610056,-0.0011646355137465575,-0.017897189885684686,0.07085975165890518,0.008501660523485296,-0.03797782359451993,-0.05448189637887106,-0.0027325460545420998,-0.025251265180032595,0.004820956639686431,0.049666594564880095,0.10322934720708968,0.04552974397698165,-0.09872413087165548
75,1,-0.03717190858254553,0.02825910853309536,-0.04350321465035354,0.03202426999255118,0.005815338421137114,0.08765081638973059,-0.027263218964972216,-0.08363037882205787,-0.04332032515311239,-0.018985660727975712,0.02538358672022214,0.022099403432913226,0.0329915297068374,0.06107027089849993,-0.0042231652049009175,0.019029932989083984,-0.09532898406190271,0.07186310089488161,0.0011269758303469695,-0.04931003915822762
75,3,-0.19956706127312313,0.07654982615025219,0.08001487796928407,0.014905921097444833,0.0009645137543768825,-0.14828023232416157,-0.04506019355321907,-0.028632125926040284,0.020121351330115982,-0.1031499060603501,0.019746518532109576,0.04218618563424109,-0.05823833597910076,-0.015848363233675965,-0.061269005554623626,-0.02211148232975912,-0.0362706162502149,-0.001685445328735936,-0.005012331532750891,-0.0321662399004441
76,1,0.04471937757933533,0.05334010629292906,0.022307773586833772,-0.032446525621791115,-0.004723748688199324,-0.01565335384815153,-0.004257527091927787,0.046367923926926714,-0.043241125210618986,0.04158451444324364,0.14563526731951612,0.012549474345931132,0.02918517935858874,-0.049160507644663176,-0.04603088161087817,-0.07677930954944621,0.05335423526711872,0.010031762914230753,-0.011622536997007743,0.0046742139146735235
76,3,0.042870784907406694,0.0642601998102111,0.00108020304908769,-0.023825308215212955,-0.007740866731865464,-0.018154473923480127,0.0035668232137072054,0.03878254946486741,-0.05238755561019477,0.02236692273017957,0.10175725592243832,0.020408710171232483,0.05196628746777926,-0.04056989334083608,-0.03852654271034971,-0.059122653093712806,0.019446612561428697,-0.013319548842997344,-0.005151691083318573,0.02455399071851007
78,1,-0.20234555699188242,0.07352971025102471,0.0817563685296643,0.011197456479936894,0.00013273107805846881,-0.14229671751292397,-0.037987215413485015,-0.010896791070942529,0.018123990093308773,-0.07866139490056998,0.0058777380880685026,0.0327592010091063,-0.043746640887176204,-0.026881180530378572,-0.03570588189000759,-0.0053046326776615286,-0.0063423187253517635,-0.00929533843469094,-0.007347917533287363,-0.006345328269765971
78,3,-0.1997147428668423,0.07110084898102892,0.0785745465204497,0.010058491932453294,2.1681164296221428e-05,-0.13131936750045226,-0.03423977552107714,-0.007246885921370696,0.015697256580384178,-0.06588556081734985,0.002377040446573918,0.027402204832875345,-0.03462387180443337,-0.024263205503214324,-0.02575539789614945,-0.00019855457602903503,0.002587442651484168,-0.008623953001552286,-0.003521291068579106,0.0028054416253250505
79,1,0.03282561901615843,-0.010646714925992543,0.06213045954794821,-0.021660383414186267,0.039174816513359995,0.031290050983888096,-0.05144164392578681,-0.06686494905447786,-0.04047775148184312,-0.019957896917804294,-0.11488676894418681,0.05803241561231627,0.08608496035938216,-0.10231185381561902,-0.0009792228216701402,-0.011214233635187625,-0.048011518075037875,-0.09190630823855042,-0.005992338749482171,0.08290679709039106
79,3,0.03426515997992203,0.03517978977649636,-0.03583411886037088,0.057263857238354164,-0.03723715633030178,-0.010866723650165404,-0.09693046851864695,0.05704511501241424,0.0799192179400444,0.0070380419238816475,-0.044902488588996696,-0.03494731778937672,-0.016882495459137704,-0.032346547355688635,0.09245519152023254,0.004261142976689573,-0.020046227178273368,-0.03898082000265922,-0.047525065506846466,-0.05597368818477613
80,1,0.042581653081460155,0.0010981256421577663,0.09407826972636088,-0.013291452588827624,-0.0016143772517229276,0.013480247364514137,-0.011243688016075783,-0.006360970866223266,-0.0003932963643923844,0.026236554730931193,-0.015216283078960854,0.019568516119342325,0.015128511379871042,0.002617906174140591,-0.024834132550849722,-0.013186534438341934,-0.007070029699261241,-0.01845084484816746,-0.05818899098638636,0.05837212945707153
80,3,0.029724174273361558,-0.03302921131905543,0.05267165350188105,0.026504971444410514,0.03265863618779443,0.0017168882378909966,-0.013994400751404316,-0.024022331385380274,0.0008518175952830353,0.018577363132469944,-0.034422390873954455,0.02491782713954061,-0.009564239416956916,-0.05189966906149411,-0.00325748378889598,-0.04230253864962309,0.018087898883412685,0.04238676902457724,-0.0665601292841433,0.09685567669384647
82,1,0.04554917088294134,0.025268870565066114,0.0682268979887008,-0.048588101884695575,-0.00227080382978637,-1.2129219918297732e-05,-0.04767590104600203,0.030338094224340563,-0.009649929097132224,0.06211367331406797,0.07867851997008415,0.02391678866824046,0.03972522749483314,-0.04083497185528546,-0.052646868420264475,-0.014783629072023578,-0.017740659002400183,-0.051722298352147894,-0.05637233549214152,0.03692106356428552
82,3,0.029942799999471838,0.04960909090355066,-0.03625916333755105,0.03733806646007022,-0.004622799122473582,0.014995957598456492,-0.0469593964245074,0.00511901177967693,-0.07919107209399391,-0.026721882538720286,-0.015114162557999371,0.11500250057275702,0.017338168659610395,-0.025071691291098142,0.018102255921611778,0.11237735401175505,0.025269976469565813,0.05034053447943979,-0.02889858433400455,0.024753495433395965
83,1,-0.04048632946719812,-0.0229252482442877,-0.02754652115869801,-0.0038244293163604915,0.02032691771734354,0.09687529570019161,0.02453829618981236,-0.045732419838679775,-0.015013244509668679,-0.015721305022929594,0.08700132128140499,-0.036561710695461345,-0.03768479857840816,-0.015304581717011278,0.051506153421912566,0.002532339672289293,-0.09061986497866077,-0.015675533468452164,-0.036568842056001534,-0.01620228443426163
84,1,-0.030962676642972694,0.025061975097076798,-0.044697927688348266,0.026050685405736254,0.00843661216627345,0.08686214016169527,-0.012797585046359432,-0.10316948323161242,-0.021649397827592287,-0.014894091149186293,0.04408470413534345,-0.02606342104012575,0.04208873209997391,0.062127526563622484,-0.02231964330319372,-0.014728356660688658,-0.1376455343604328,0.06903883829991982,-0.033023677608559766,-0.0930859449292562
84,3,0.03011922093501268,0.03614826080547278,-0.05758361475221322,0.07514621003568692,-0.0366003486547671,-0.020898705050119103,-0.07036136122322259,0.07810497558911068,-0.08699353205317681,-0.02264073257921831,-0.04754001305717477,0.007958862369049281,-0.0676470095426643,0.04662723276137615,0.07858832579166422,0.04316716311036695,0.016871039005992922,-0.04436436304850526,-0.03177292920448414,-0.026918167605398172
85,1,0.04012678777334434,0.03861843534076892,0.010891911023843487,0.026002926290135897,-0.04622820583173815,-0.009509358694915471,-0.003932977949166686,0.0426626053142958,-0.06350214505034539,-0.045729532780207256,0.016467246806241242,-0.112788668986588,0.04299584983298997,-0.021521297606864925,-0.06890606502042841,0.0037428356608269096,0.06090363072367949,-0.09164099980084234,-0.0913989540062448,-0.0446488679034543
85,3,0.03001517460661777,-0.012348515031000564,-0.0022588059342295705,0.09215378687815226,-0.03898559510523336,-0.04511927953006392,0.019174497916030212,0.027955632095839095,-0.05543352765475328,-0.022922672899790865,-0.021652280490995244,-0.1840808775673323,-0.007695335420856703,-0.010659375612468412,-0.07125981219014031,0.06094528968731357,-0.024689878380791327,0.012449251111954423,0.05906063550658257,0.051731083549142146
87,1,0.025613950411815575,0.03347931693435315,-0.021649499094422226,0.06494920752492443,-0.010291741850665627,0.024104746980452313,-0.013500392300407931,-0.044536066140642705,-0.052950054011021985,-0.047215512004423754,-0.03614614906919668,-0.035967660369909206,0.05131770467383969,-0.04490391203743127,-0.07352263915298629,-0.021314047961486476,0.04362788408940301,-0.011897087461192167,-0.025812644771624597,-0.03419713369582843
87,3,0.027766807133941893,0.03748781171927699,-0.05134008556968849,0.06926844404413547,-0.024334766552524506,0.0023268945633816863,-0.06402701311591383,0.02269323149401136,-0.0340076226336721,-0.026715565150409685,-0.05334535523864079,0.019341457423341094,-0.019322711146424143,-0.006113188623642127,0.03934055906176339,0.008079451574862848,0.03204383475780616,-0.008352085411155986,-0.008372054386348634,-0.011882400090700863
88,1,-0.14290563891435526,0.028535709782176736,0.036309108527609726,-0.007035075995074915,0.0054632120748401795,0.023604318718211937,0.0035384475414472344,0.030818673176815848,-0.021111136217331967,0.09426515956475166,-0.040430298833921886,-0.03659233007986622,0.085269150440106,0.013598318592928534,0.09593472707162105,0.06182548770941401,0.04870680560773363,-0.013288616040060987,0.0237758362578892,0.10622331496599886
89,1,0.022520479407009377,0.03226530034681643,-0.02705068581597932,0.06327159356255994,0.013517828196913814,0.044604044201781504,-0.019709979553965685,-0.0995769449330659,-0.06429387396558237,-0.0679312514675366,-0.09318668293775002,0.0381126405100628,0.09353298164545558,-0.15036136707627934,-0.036341439732927194,-0.007258451683057922,0.04734123291328938,0.01508670703429338,-0.023020126842998218,-0.0149866073884958
89,3,0.02192547961955325,0.03214735894219446,-0.03041861275075321,0.06510313645618548,0.021152605634469374,0.04622231476595167,-0.01283568294702237,-0.10546198674381482,-0.0803904067680663,-0.07401550867209382,-0.10003989651351987,0.0749017121123514,0.0907783059285822,-0.18084032483705711,-0.007532496800788199,0.019638310990899487,0.05743429850050911,0.03591910885039877,-0.024918457532377793,0.006099789422802488
90,1,0.05132374174021921,0.05912750135361351,0.06657845188889862,-0.05915164008627351,-0.08408263231397213,0.007502839691574606,0.012685525628153142,0.017341393518156868,-0.056482556855203404,0.007450627522601546,0.05839717270311084,-0.01599987042534039,0.014872163665729587,-0.03166911959325563,-0.037157911445058575,-0.07019903025180908,0.0313809477797422,-0.047885508700967826,-0.04979137517317811,0.004725992687879638
90,3,0.05070452432185255,0.053942043696265304,0.07612924333673583,-0.05270271247759767,-0.11491010826868879,0.01839444453631407,0.01831023326841312,-0.0025384141448853573,-0.05718842585191946,-0.02163741287996371,0.004239814485089791,-0.07371848891188393,-0.006186408066673672,-0.010853497130605141,-0.053908314278621604,-0.032341631003134357,0.04526117333473537,-0.07033922696277932,-0.07075360194047717,-0.034597131718878606
92,1,0.03496298766643573,0.012427196387672172,0.00710126734048716,0.10089646396969222,-0.035623445382001274,-0.025794148906705654,0.019595169416329633,0.027871607653775263,-0.07568655804826505,-0.03678894277909398,-0.03580053185044023,-0.18547628580197606,0.011710346367371158,-0.014791280005406597,-0.089927900523938,0.040728099819912655,0.01072040286704281,-0.05461293312411244,-0.034782629597110565,-0.004441566666366934
92,3,0.03187442007614419,0.025184415404585072,-0.010223519796107534,0.075422361416457,-0.06035249180560283,-0.009892745817676693,-0.010773345777151737,0.004996537541220984,-0.08116681359589802,-0.04523910060331306,-0.04033718381081719,-0.19987824786858338,0.021729329888657476,0.0013545240370689254,-0.13551993703965665,0.01727915720767004,0.056298166329841845,-0.12803589850573857,-0.10568463006304511,-0.09268600620868067
93,1,0.00716848091588142,-0.08043404557628639,0.007540419503158855,-0.025675665803038608,0.02617705124695318,0.00586406797016589,-0.02062645521832624,0.019824365076146856,0.02447059161291281,-0.0673105220662791,0.03661591259623376,-0.01989020784727903,-0.01604470216829909,-0.01427459746646424,0.03940143164339899,-0.0073383836276514625,0.014990928349666135,0.020049852644271945,0.011204320044828653,0.017182610465490755
93,3,-0.01574759980134596,-0.10243953664244919,-0.058026642383445695,-0.018043694337160132,-0.05801865317447598,-0.03401517543775084,0.04993500160075709,0.030660030489430976,0.0024967188067702138,0.03999232165441545,-0.032298301609178154,0.056140077844976696,-0.04221854580235029,-0.042905510860052856,-0.08780923845953796,-0.028991486792877892,-0.09670456970706001,0.04614932781649133,0.0014941240111403505,0.020428562117096358
94,1,0.04008027055096841,-0.01070624743191077,0.0842539527396023,0.13934599442436488,0.02103624621128835,-0.007499171415977088,0.14716137112497596,0.021853327899588708,0.04695925217828969,-0.004373994949011084,0.023354476580398197,0.05107122929962977,-0.019940368120937788,0.05121776098731237,0.03774752168447736,0.045133111726426624,-0.04424810028259824,-0.06839056207601674,0.12353484696957429,-0.09287867010516339
94,3,0.031512951156445694,0.05768558628494432,-0.043058011642373786,0.011163547294954685,0.0047882310593640376,-0.005584562880452701,-0.02845998689031118,0.02608036930756471,-0.03056455495547206,0.0020403778402424775,0.029598780999855474,0.06798342917394978,0.0042578007933949166,0.025472763497434003,0.0016813393195609062,0.03612970492011741,0.012892519951256926,0.035995447846246205,0.006185730087311493,0.018235256917682678
95,1,0.04264188134797007,0.0568646471179269,0.007104929066697692,-0.03287519152088547,-0.0002803405939057922,-0.013974016195371494,-0.0029876818508627967,0.024236915637880586,0.02648785911712624,0.0320313970086965,0.07425062379195685,0.028290920787430462,0.04351431075669784,-0.012179765103129823,-0.04911748672607754,0.06060971307121273,-0.0018048406039880421,0.00011894049035058485,-0.033017569331621956,0.04686087870136836
95,3,0.056727374726714616,0.05992082152368143,0.12942731548410707,-0.13946778936797727,-0.1938449953586936,0.055915231144819784,0.023617180900100558,-0.05925218231840001,-0.007277522001341925,-0.030993061864120906,-0.07009554651729259,0.0008341665466235301,-0.07956495308006685,0.02816252040674647,0.06353828568691336,0.0002458690675177424,-0.0068702294372814145,0.05624282285414421,0.05717515956628521,-0.034432773733719065
96,1,-0.001195373020366405,-0.014139072651667734,-0.06175151522898761,-0.03178032783921268,0.030801821394590274,0.034081777762267784,0.013273372107113981,0.010025391422772097,0.011734722984722449,-0.052050604320644754,-0.0025668879934309654,0.025687060960299334,-0.1459166179897739,0.03840387959781137,0.014774982751047641,0.03927690968128503,0.034606983773627295,-0.11088681010157535,-0.0571686260797976,0.0775074265497573
97,1,0.041721872600086904,-0.024105856462412308,0.11392382671386726,0.08040957115924201,0.04226068143793187,0.0078000464337876375,0.058333749962476415,-0.004361686536167534,0.017681948130710355,0.01333262797073254,-0.03779151134426691,0.01919340959493166,-0.0008629509969253096,0.030983945642925306,-0.004770181161884685,-0.035644282752466616,0.008891081802250024,0.011083077563640745,-0.055921942995099554,0.06396244941930489
97,3,0.03760409301794783,-0.01656641067444415,0.10808544413326905,-0.04583371338304828,0.023129482023128804,0.02068115825513129,-0.07771921264673637,-0.0019500144909929198,-0.02588315309248679,0.0381774073150161,-0.06545580501496598,0.04088357070769193,0.06695594035768103,0.017457203250487788,-0.026156398097792723,-0.008926670434121636,-0.10363848073982157,-0.13968934064372332,-0.04193914084906528,0.10522275723368282
98,1,0.004123616007616252,-0.09102376498848846,-0.06635909804767183,0.013196657206329869,-0.07750928646688435,-0.11369495355143969,0.005897293547441052,-0.11191569904032532,-0.01957222772610093,0.09967908244330857,0.01003032334002548,0.025544197045839073,0.0037579745518537457,0.043234257844002116,0.02799853636266098,-0.02172343974272282,0.0474644945604949,-0.07215616679536427,-0.03605547633473497,-0.027663855864003887
98,3,-0.03281874281328915,-0.003328262825815332,-0.04305888815438714,0.023643039924621575,-0.011567841906424842,0.048279771583833314,-0.0044178000106203765,-0.07420032916740087,-0.023644365589712633,0.009233516265003839,0.04428475342538407,-0.04527421032742119,0.010049933520446714,0.05816346513228806,0.003151384361662605,-0.021098394679455304,-0.10513892070457478,0.010743523114679887,-0.05108437807925997,-0.08467977858460149
100,1,0.007218592014901274,-0.07468334214300386,-0.002227547940961717,-0.014300088088202413,0.011623674886528374,-0.0041651666640030475,-0.021668211831920966,0.02399195150317711,0.014120103348153433,-0.0032792261411366693,-0.024885166293231047,0.03273471428327191,-0.04132872002874446,-0.019972097129697365,-0.023834348600715424,-0.011472922052378907,-0.06663619195564807,-0.028625832087201885,0.00761942559082983,0.06896141955425299
100,3,0.00828629854248153,-0.07892042779263148,-0.019587565718418166,0.027481388626687815,-0.03334967871765407,-0.04738069697232936,0.03873595316046573,0.006971018580175107,0.013671044416588347,0.01880280358203398,-0.013528646929804248,0.0141110232040315,-0.034703755768077,-0.021148184705242254,-0.021526129574049754,-0.004376485991899356,-0.100179187362883,0.04926854591466704,0.055127778861548654,0.0631869567249074
101,1,0.04029413938601604,-0.000418876356188106,0.06596879635320822,0.12283870756127849,-0.006527851848314374,-0.010685681467875121,0.08637485620493535,0.013413589777599565,-0.0276239103873784,-0.029766915648816422,-0.03127403180720693,-0.1223019520444066,0.00927601365097254,0.005852147258080504,-0.07232577852254979,0.03554604807996166,0.011366718703066502,-0.03783781773283176,-0.018227921742745797,0.021572821578688513
101,3,0.05929690759303122,0.05963298502616664,0.1513429170272572,-0.1582613635041709,-0.21908189223650223,0.0652066087828019,0.02753716057603343,-0.0684339478521973,-0.03324244030535322,-0.03790630995398171,-0.09113436745294733,0.00012375118128019213,-0.0997607974053211,0.03232647665207639,0.08022942099997395,-0.025368224037363583,-0.015155286053704945,0.046783817619809424,0.07039121061972774,-0.043037621571241615
